event_id,customer_id,asset_id,event_type,gross_amount,fee_amount,net_amount,event_timestamp,period_date,settlement_date,status,source_system,product_line,metadata_json,created_at
FE000630,CUST015,ASSET_ADA,staking_reward_settled,859.02426521,85.90242652,773.12183869,2025-01-23 15:31:54,2025-01-01,2025-02-02,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_536918"", ""custodian_ref"": ""CREF_322732""}",2025-01-23 15:31:54
FE000500,CUST012,ASSET_USDT,stablecoin_transfer_out,4214071.68,2107.03584,4211964.64416,2025-03-21 04:20:57,2025-03-01,2025-03-03,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_460293"", ""custodian_ref"": ""CREF_796242""}",2025-03-21 04:20:57
FE000184,CUST005,ASSET_ETH,staking_fee_charge,79.11722609,7.91172261,71.20550348,2025-02-22 20:18:17,2025-02-01,2025-02-28,settled,billing_system,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_481471"", ""custodian_ref"": ""CREF_793905""}",2025-02-22 20:18:17
FE000637,CUST015,ASSET_SOL,staking_reward_earned,86.87941128,8.68794113,78.19147015,2025-03-28 10:33:34,2025-03-01,2025-03-31,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_678191"", ""custodian_ref"": ""CREF_196356""}",2025-03-28 10:33:34
FE000589,CUST014,ASSET_USDC,stablecoin_transfer_in,3206055.5,1603.02775,3204452.47225,2025-05-27 09:19:55,2025-05-01,2025-05-01,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_184641"", ""custodian_ref"": ""CREF_549733""}",2025-05-27 09:19:55
FE000406,CUST010,ASSET_USDT,stablecoin_transfer_out,2494338.49,1247.169245,2493091.320755,2025-04-20 02:03:18,2025-04-01,2025-04-04,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_118886"", ""custodian_ref"": ""CREF_564638""}",2025-04-20 02:03:18
FE000313,CUST009,ASSET_USDC,stablecoin_transfer_out,1737619.03,868.809515,1736750.220485,2025-03-17 11:48:57,2025-03-01,2025-03-02,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_549753"", ""custodian_ref"": ""CREF_229275""}",2025-03-17 11:48:57
FE000258,CUST007,ASSET_ETH,custody_deposit,84.5673508,0.08456735,84.48278345,2025-01-06 12:50:02,2025-01-01,2025-01-04,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_605807"", ""custodian_ref"": ""CREF_107625""}",2025-01-06 12:50:02
FE000028,CUST001,ASSET_AVAX,custody_withdrawal,254.70489686,0.2547049,254.45019196,2024-09-27 23:19:29,2024-09-01,2024-09-04,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_445026"", ""custodian_ref"": ""CREF_385563""}",2024-09-27 23:19:29
FE000129,CUST004,ASSET_SOL,staking_reward_settled,75.9109721,7.59109721,68.31987489,2025-01-11 07:27:29,2025-01-01,2025-01-29,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_491264"", ""custodian_ref"": ""CREF_808326""}",2025-01-11 07:27:29
FE000768,CUST017,ASSET_USDT,stablecoin_transfer_out,3868256.34,1934.12817,3866322.21183,2024-08-27 07:05:48,2024-08-01,2024-08-04,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_602479"", ""custodian_ref"": ""CREF_915484""}",2024-08-27 07:05:48
FE000805,CUST018,ASSET_USDT,stablecoin_transfer_out,4346841.9,2173.42095,4344668.47905,2025-05-22 10:43:47,2025-05-01,2025-05-02,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_495511"", ""custodian_ref"": ""CREF_771434""}",2025-05-22 10:43:47
FE000623,CUST014,ASSET_USDC,stablecoin_transfer_in,2598310.67,1299.155335,2597011.514665,2024-08-20 04:04:24,2024-08-01,2024-08-02,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_252780"", ""custodian_ref"": ""CREF_710496""}",2024-08-20 04:04:24
FE000262,CUST007,ASSET_ETH,custody_withdrawal,59.30662309,0.05930662,59.24731647,2025-06-18 21:54:57,2025-06-01,2025-06-02,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_410105"", ""custodian_ref"": ""CREF_613071""}",2025-06-18 21:54:57
FE000002,CUST001,ASSET_MATIC,staking_reward_earned,758.67841122,75.86784112,682.8105701,2025-05-06 00:52:50,2025-05-01,2025-05-29,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_288641"", ""custodian_ref"": ""CREF_632304""}",2025-05-06 00:52:50
FE000479,CUST012,ASSET_AVAX,custody_deposit,205.95367064,0.20595367,205.74771697,2024-07-07 16:03:53,2024-07-01,2024-07-04,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_681701"", ""custodian_ref"": ""CREF_912257""}",2024-07-07 16:03:53
FE000951,CUST020,ASSET_ETH,staking_reward_earned,2.82021326,0.28202133,2.53819193,2025-01-05 14:33:38,2025-01-01,2025-01-29,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_279620"", ""custodian_ref"": ""CREF_671026""}",2025-01-05 14:33:38
FE000035,CUST001,ASSET_USDT,stablecoin_transfer_out,4011364.07,2005.682035,4009358.387965,2025-06-19 18:06:24,2025-06-01,2025-06-04,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_435832"", ""custodian_ref"": ""CREF_630894""}",2025-06-19 18:06:24
FE000260,CUST007,ASSET_SOL,staking_reward_earned,16.90700101,1.6907001,15.21630091,2025-06-18 03:56:21,2025-06-01,2025-06-29,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_282569"", ""custodian_ref"": ""CREF_260092""}",2025-06-18 03:56:21
FE000235,CUST006,ASSET_ETH,staking_reward_earned,43.91631838,4.39163184,39.52468654,2025-01-03 04:25:12,2025-01-01,2025-01-31,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_315505"", ""custodian_ref"": ""CREF_421758""}",2025-01-03 04:25:12
FE000773,CUST017,ASSET_USDC,stablecoin_transfer_out,3890883.14,1945.44157,3888937.69843,2024-08-13 09:17:51,2024-08-01,2024-08-02,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_360512"", ""custodian_ref"": ""CREF_956818""}",2024-08-13 09:17:51
FE000591,CUST014,ASSET_MATIC,custody_fee_charge,970.37891787,19.40757836,950.97133951,2025-05-28 15:03:35,2025-05-01,2025-05-04,settled,billing_system,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_131246"", ""custodian_ref"": ""CREF_458913""}",2025-05-28 15:03:35
FE000340,CUST009,ASSET_ETH,staking_reward_settled,57.34976699,5.7349767,51.61479029,2024-11-23 13:44:05,2024-11-01,2024-11-28,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_209421"", ""custodian_ref"": ""CREF_718956""}",2024-11-23 13:44:05
FE000120,CUST003,ASSET_ADA,staking_fee_charge,173.74362418,17.37436242,156.36926176,2025-01-11 20:03:05,2025-01-01,2025-02-02,settled,billing_system,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_748830"", ""custodian_ref"": ""CREF_394423""}",2025-01-11 20:03:05
FE000265,CUST007,ASSET_BTC,custody_fee_charge,4.29074937,0.08581499,4.20493438,2025-06-14 19:53:33,2025-06-01,2025-06-04,settled,billing_system,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_353946"", ""custodian_ref"": ""CREF_601262""}",2025-06-14 19:53:33
FE000317,CUST009,ASSET_DOT,staking_reward_settled,112.82139763,11.28213976,101.53925787,2024-07-17 14:04:39,2024-07-01,2024-08-02,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_843345"", ""custodian_ref"": ""CREF_746387""}",2024-07-17 14:04:39
FE000789,CUST017,ASSET_SOL,staking_reward_settled,34.03108231,3.40310823,30.62797408,2025-05-09 05:21:40,2025-05-01,2025-06-02,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_849817"", ""custodian_ref"": ""CREF_958253""}",2025-05-09 05:21:40
FE000242,CUST006,ASSET_MATIC,custody_fee_charge,815.16841137,16.30336823,798.86504314,2025-01-22 10:14:25,2025-01-01,2025-01-01,settled,billing_system,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_780667"", ""custodian_ref"": ""CREF_543224""}",2025-01-22 10:14:25
FE000253,CUST007,ASSET_DOT,custody_fee_charge,78.30918135,1.56618363,76.74299772,2025-05-28 19:56:37,2025-05-01,2025-05-04,settled,billing_system,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_620533"", ""custodian_ref"": ""CREF_783263""}",2025-05-28 19:56:37
FE000219,CUST006,ASSET_BTC,custody_fee_charge,3.85670226,0.07713405,3.77956821,2025-05-12 14:14:07,2025-05-01,2025-05-02,settled,billing_system,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_262306"", ""custodian_ref"": ""CREF_466142""}",2025-05-12 14:14:07
FE000817,CUST018,ASSET_USDT,stablecoin_transfer_in,1061868.16,530.93408,1061337.22592,2024-11-18 12:01:51,2024-11-01,2024-11-01,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_411180"", ""custodian_ref"": ""CREF_255574""}",2024-11-18 12:01:51
FE000645,CUST015,ASSET_SOL,custody_fee_charge,4.95169987,0.099034,4.85266587,2024-07-14 23:53:57,2024-07-01,2024-07-01,settled,billing_system,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_314640"", ""custodian_ref"": ""CREF_823406""}",2024-07-14 23:53:57
FE000097,CUST003,ASSET_USDC,stablecoin_transfer_in,4759843.74,2379.92187,4757463.81813,2025-04-23 05:08:15,2025-04-01,2025-04-04,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_534443"", ""custodian_ref"": ""CREF_665048""}",2025-04-23 05:08:15
FE000534,CUST013,ASSET_DOT,custody_deposit,853.46560815,0.85346561,852.61214254,2024-11-03 23:15:37,2024-11-01,2024-11-02,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_444749"", ""custodian_ref"": ""CREF_739999""}",2024-11-03 23:15:37
FE000420,CUST011,ASSET_USDC,custody_withdrawal,113.39303897,0.11339304,113.27964593,2024-08-20 20:26:03,2024-08-01,2024-08-03,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_970872"", ""custodian_ref"": ""CREF_258442""}",2024-08-20 20:26:03
FE000909,CUST020,ASSET_USDC,stablecoin_transfer_in,2678736.94,1339.36847,2677397.57153,2024-12-28 11:41:39,2024-12-01,2024-12-04,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_465172"", ""custodian_ref"": ""CREF_441513""}",2024-12-28 11:41:39
FE000930,CUST020,ASSET_USDC,stablecoin_transfer_in,3625559.66,1812.77983,3623746.88017,2025-03-09 02:45:25,2025-03-01,2025-03-04,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_769324"", ""custodian_ref"": ""CREF_287934""}",2025-03-09 02:45:25
FE000501,CUST012,ASSET_BTC,custody_fee_charge,2.63798703,0.05275974,2.58522729,2025-03-13 14:11:39,2025-03-01,2025-03-04,settled,billing_system,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_287333"", ""custodian_ref"": ""CREF_700366""}",2025-03-13 14:11:39
FE000358,CUST009,ASSET_AVAX,staking_reward_settled,967.8017604,96.78017604,871.02158436,2025-02-12 05:23:26,2025-02-01,2025-03-03,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_119846"", ""custodian_ref"": ""CREF_395755""}",2025-02-12 05:23:26
FE000070,CUST002,ASSET_ETH,staking_fee_charge,3.59568342,0.35956834,3.23611508,2024-11-06 10:42:22,2024-11-01,2024-12-03,settled,billing_system,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_165964"", ""custodian_ref"": ""CREF_483993""}",2024-11-06 10:42:22
FE000722,CUST016,ASSET_USDC,stablecoin_transfer_out,2403439.88,1201.71994,2402238.16006,2025-01-26 04:51:28,2025-01-01,2025-01-02,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_581497"", ""custodian_ref"": ""CREF_527009""}",2025-01-26 04:51:28
FE000776,CUST017,ASSET_DOT,staking_reward_earned,246.8491736,24.68491736,222.16425624,2024-11-11 00:18:40,2024-11-01,2024-12-01,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_472134"", ""custodian_ref"": ""CREF_518787""}",2024-11-11 00:18:40
FE000290,CUST008,ASSET_USDC,stablecoin_transfer_in,162957.06,81.47853,162875.58147,2024-10-22 20:59:47,2024-10-01,2024-10-01,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_432600"", ""custodian_ref"": ""CREF_404893""}",2024-10-22 20:59:47
FE000657,CUST015,ASSET_USDT,custody_deposit,744.3853198,0.74438532,743.64093448,2024-12-28 15:49:22,2024-12-01,2024-12-01,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_133914"", ""custodian_ref"": ""CREF_578609""}",2024-12-28 15:49:22
FE000393,CUST010,ASSET_AVAX,custody_fee_charge,142.27768024,2.8455536,139.43212664,2024-11-10 07:11:53,2024-11-01,2024-11-04,settled,billing_system,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_553190"", ""custodian_ref"": ""CREF_702111""}",2024-11-10 07:11:53
FE000488,CUST012,ASSET_DOT,staking_fee_charge,908.42032024,90.84203202,817.57828822,2025-02-18 18:02:52,2025-02-01,2025-03-03,settled,billing_system,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_937116"", ""custodian_ref"": ""CREF_384925""}",2025-02-18 18:02:52
FE000555,CUST013,ASSET_USDC,stablecoin_transfer_in,1982158.86,991.07943,1981167.78057,2025-02-11 06:05:04,2025-02-01,2025-02-04,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_883139"", ""custodian_ref"": ""CREF_464813""}",2025-02-11 06:05:04
FE000172,CUST004,ASSET_USDC,custody_fee_charge,65.45560734,1.30911215,64.14649519,2024-12-08 18:20:11,2024-12-01,2024-12-04,settled,billing_system,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_455412"", ""custodian_ref"": ""CREF_602154""}",2024-12-08 18:20:11
FE000020,CUST001,ASSET_AVAX,staking_reward_settled,154.69661819,15.46966182,139.22695637,2025-02-26 17:43:37,2025-02-01,2025-03-01,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_755517"", ""custodian_ref"": ""CREF_395739""}",2025-02-26 17:43:37
FE000850,CUST019,ASSET_USDC,stablecoin_transfer_in,4005681.04,2002.84052,4003678.19948,2025-01-24 09:15:01,2025-01-01,2025-01-04,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_747216"", ""custodian_ref"": ""CREF_526850""}",2025-01-24 09:15:01
